,Date,Name of State / UT,Total Confirmed cases (Indian National),Total Confirmed cases ( Foreign National ),Cured/Discharged/Migrated,Latitude,Longitude,Death,Total Confirmed cases
764,2020-04-09,Andaman and Nicobar Islands,0,0,0,11.7401,92.6586,0,11
765,2020-04-09,Andhra Pradesh,0,0,6,15.9129,79.74,4,348
766,2020-04-09,Arunachal Pradesh,0,0,0,28.218000000000004,94.7278,0,1
767,2020-04-09,Assam,0,0,0,26.2006,92.9376,0,28
768,2020-04-09,Bihar,0,0,0,25.0961,85.3131,1,38
769,2020-04-09,Chandigarh,0,0,7,30.7333,76.7794,0,18
770,2020-04-09,Chhattisgarh,0,0,9,21.2787,81.8661,0,10
771,2020-04-09,Delhi,0,0,21,28.7041,77.1025,9,669
772,2020-04-09,Goa,0,0,0,15.2993,74.124,0,7
773,2020-04-09,Gujarat,0,0,25,22.2587,71.1924,16,179
774,2020-04-09,Haryana,0,0,28,29.0588,76.0856,3,147
775,2020-04-09,Himachal Pradesh,0,0,2,31.1048,77.1734,1,18
776,2020-04-09,Jammu and Kashmir,0,0,4,33.7782,76.5762,4,158
777,2020-04-09,Jharkhand,0,0,0,23.6102,85.2799,0,4
778,2020-04-09,Karnataka,0,0,28,15.3173,75.7139,5,181
779,2020-04-09,Kerala,0,0,83,10.8505,76.2711,2,345
780,2020-04-09,Ladakh,0,0,10,34.2996,78.2932,0,14
781,2020-04-09,Madhya Pradesh,0,0,0,22.9734,78.6569,13,229
782,2020-04-09,Maharashtra,0,0,117,19.7515,75.7139,72,1135
783,2020-04-09,Manipur,0,0,1,24.6637,93.9063,0,1
784,2020-04-09,Mizoram,0,0,0,23.1645,92.9376,0,1
785,2020-04-09,Odisha,0,0,2,20.9517,85.0985,1,42
786,2020-04-09,Puducherry,0,0,1,11.9416,79.8083,0,5
787,2020-04-09,Punjab,0,0,4,31.1471,75.3412,8,101
788,2020-04-09,Rajasthan,0,0,21,27.0238,74.2179,3,381
789,2020-04-09,Tamil Nadu,0,0,21,11.1271,78.6569,8,738
790,2020-04-09,Telengana,0,0,35,18.1124,79.0193,7,427
791,2020-04-09,Tripura,0,0,0,23.9408,91.9882,0,1
792,2020-04-09,Uttar Pradesh,0,0,27,26.8467,80.9462,4,361
793,2020-04-09,Uttarakhand,0,0,5,30.0668,79.0193,0,33
794,2020-04-09,West Bengal,0,0,16,22.9868,87.855,5,103
795,2020-04-10,Andaman and Nicobar Islands,0,0,0,11.7401,92.6586,0,11
796,2020-04-10,Andhra Pradesh,0,0,6,15.9129,79.74,4,348
797,2020-04-10,Arunachal Pradesh,0,0,0,28.218000000000004,94.7278,0,1
798,2020-04-10,Assam,0,0,0,26.2006,92.9376,0,29
799,2020-04-10,Bihar,0,0,0,25.0961,85.3131,1,39
800,2020-04-10,Chandigarh,0,0,7,30.7333,76.7794,0,18
801,2020-04-10,Chhattisgarh,0,0,9,21.2787,81.8661,0,10
802,2020-04-10,Delhi,0,0,25,28.7041,77.1025,12,720
803,2020-04-10,Goa,0,0,0,15.2993,74.124,0,7
804,2020-04-10,Gujarat,0,0,26,22.2587,71.1924,17,241
805,2020-04-10,Haryana,0,0,29,29.0588,76.0856,3,169
806,2020-04-10,Himachal Pradesh,0,0,2,31.1048,77.1734,1,18
807,2020-04-10,Jammu and Kashmir,0,0,4,33.7782,76.5762,4,158
808,2020-04-10,Jharkhand,0,0,0,23.6102,85.2799,1,13
809,2020-04-10,Karnataka,0,0,28,15.3173,75.7139,5,181
810,2020-04-10,Kerala,0,0,96,10.8505,76.2711,2,357
811,2020-04-10,Ladakh,0,0,10,34.2996,78.2932,0,15
812,2020-04-10,Madhya Pradesh,0,0,0,22.9734,78.6569,16,259
813,2020-04-10,Maharashtra,0,0,125,19.7515,75.7139,97,1364
814,2020-04-10,Manipur,0,0,1,24.6637,93.9063,0,2
815,2020-04-10,Mizoram,0,0,0,23.1645,92.9376,0,1
816,2020-04-10,Odisha,0,0,2,20.9517,85.0985,1,44
817,2020-04-10,Puducherry,0,0,1,11.9416,79.8083,0,5
818,2020-04-10,Punjab,0,0,4,31.1471,75.3412,8,101
819,2020-04-10,Rajasthan,0,0,21,27.0238,74.2179,3,463
820,2020-04-10,Tamil Nadu,0,0,21,11.1271,78.6569,8,834
821,2020-04-10,Telengana,0,0,35,18.1124,79.0193,7,442
822,2020-04-10,Tripura,0,0,0,23.9408,91.9882,0,1
823,2020-04-10,Uttar Pradesh,0,0,31,26.8467,80.9462,4,410
824,2020-04-10,Uttarakhand,0,0,5,30.0668,79.0193,0,35
825,2020-04-10,West Bengal,0,0,16,22.9868,87.855,5,116
826,2020-04-11,Andaman and Nicobar Islands,0,0,0,11.7401,92.6586,0,11
827,2020-04-11,Andhra Pradesh,0,0,7,15.9129,79.74,6,363
828,2020-04-11,Arunachal Pradesh,0,0,0,28.218000000000004,94.7278,0,1
829,2020-04-11,Assam,0,0,0,26.2006,92.9376,1,29
830,2020-04-11,Bihar,0,0,0,25.0961,85.3131,1,60
831,2020-04-11,Chandigarh,0,0,7,30.7333,76.7794,0,18
832,2020-04-11,Chhattisgarh,0,0,9,21.2787,81.8661,0,18
833,2020-04-11,Delhi,0,0,25,28.7041,77.1025,13,903
834,2020-04-11,Goa,0,0,1,15.2993,74.124,0,7
835,2020-04-11,Gujarat,0,0,31,22.2587,71.1924,19,308
836,2020-04-11,Haryana,0,0,29,29.0588,76.0856,3,177
837,2020-04-11,Himachal Pradesh,0,0,6,31.1048,77.1734,1,28
838,2020-04-11,Jammu and Kashmir,0,0,6,33.7782,76.5762,4,207
839,2020-04-11,Jharkhand,0,0,0,23.6102,85.2799,1,14
840,2020-04-11,Karnataka,0,0,31,15.3173,75.7139,6,207
841,2020-04-11,Kerala,0,0,123,10.8505,76.2711,2,364
842,2020-04-11,Ladakh,0,0,10,34.2996,78.2932,0,15
843,2020-04-11,Madhya Pradesh,0,0,0,22.9734,78.6569,33,435
844,2020-04-11,Maharashtra,0,0,188,19.7515,75.7139,110,1574
845,2020-04-11,Manipur,0,0,1,24.6637,93.9063,0,2
846,2020-04-11,Mizoram,0,0,0,23.1645,92.9376,0,1
847,2020-04-11,Odisha,0,0,2,20.9517,85.0985,1,48
848,2020-04-11,Puducherry,0,0,1,11.9416,79.8083,0,5
849,2020-04-11,Punjab,0,0,5,31.1471,75.3412,11,132
850,2020-04-11,Rajasthan,0,0,21,27.0238,74.2179,3,553
851,2020-04-11,Tamil Nadu,0,0,44,11.1271,78.6569,8,911
852,2020-04-11,Telengana,0,0,43,18.1124,79.0193,7,473
853,2020-04-11,Tripura,0,0,0,23.9408,91.9882,0,1
854,2020-04-11,Uttar Pradesh,0,0,32,26.8467,80.9462,4,431
855,2020-04-11,Uttarakhand,0,0,5,30.0668,79.0193,0,35
856,2020-04-11,West Bengal,0,0,16,22.9868,87.855,5,116
857,2020-04-12,Andaman and Nicobar Islands,0,0,10,11.7401,92.6586,0,11
858,2020-04-12,Andhra Pradesh,0,0,11,15.9129,79.74,6,381
859,2020-04-12,Arunachal Pradesh,0,0,0,28.218000000000004,94.7278,0,1
860,2020-04-12,Assam,0,0,0,26.2006,92.9376,1,29
861,2020-04-12,Bihar,0,0,0,25.0961,85.3131,1,63
862,2020-04-12,Chandigarh,0,0,7,30.7333,76.7794,0,19
863,2020-04-12,Chhattisgarh,0,0,9,21.2787,81.8661,0,18
864,2020-04-12,Delhi,0,0,25,28.7041,77.1025,19,1069
865,2020-04-12,Goa,0,0,5,15.2993,74.124,0,7
866,2020-04-12,Gujarat,0,0,44,22.2587,71.1924,22,432
867,2020-04-12,Haryana,0,0,29,29.0588,76.0856,3,177
868,2020-04-12,Himachal Pradesh,0,0,6,31.1048,77.1734,1,32
869,2020-04-12,Jammu and Kashmir,0,0,6,33.7782,76.5762,4,207
870,2020-04-12,Jharkhand,0,0,0,23.6102,85.2799,1,17
871,2020-04-12,Karnataka,0,0,37,15.3173,75.7139,6,214
872,2020-04-12,Kerala,0,0,123,10.8505,76.2711,2,364
873,2020-04-12,Ladakh,0,0,10,34.2996,78.2932,0,15
874,2020-04-12,Madhya Pradesh,0,0,0,22.9734,78.6569,36,532
875,2020-04-12,Maharashtra,0,0,208,19.7515,75.7139,127,1761
876,2020-04-12,Manipur,0,0,1,24.6637,93.9063,0,2
877,2020-04-12,Mizoram,0,0,0,23.1645,92.9376,0,1
878,2020-04-12,Odisha,0,0,2,20.9517,85.0985,1,50
879,2020-04-12,Puducherry,0,0,1,11.9416,79.8083,0,7
880,2020-04-12,Punjab,0,0,5,31.1471,75.3412,11,151
881,2020-04-12,Rajasthan,0,0,21,27.0238,74.2179,3,700
882,2020-04-12,Tamil Nadu,0,0,44,11.1271,78.6569,10,969
883,2020-04-12,Telengana,0,0,43,18.1124,79.0193,9,504
884,2020-04-12,Tripura,0,0,0,23.9408,91.9882,0,2
885,2020-04-12,Uttar Pradesh,0,0,45,26.8467,80.9462,5,452
886,2020-04-12,Uttarakhand,0,0,5,30.0668,79.0193,0,35
887,2020-04-12,West Bengal,0,0,19,22.9868,87.855,5,134
888,2020-04-13,Andaman and Nicobar Islands,0,0,10,11.7401,92.6586,0,11
889,2020-04-13,Andhra Pradesh,0,0,11,15.9129,79.74,7,427
890,2020-04-13,Arunachal Pradesh,0,0,0,28.218000000000004,94.7278,0,1
891,2020-04-13,Assam,0,0,0,26.2006,92.9376,1,29
892,2020-04-13,Bihar,0,0,19,25.0961,85.3131,1,64
893,2020-04-13,Chandigarh,0,0,7,30.7333,76.7794,0,21
894,2020-04-13,Chhattisgarh,0,0,10,21.2787,81.8661,0,31
895,2020-04-13,Delhi,0,0,27,28.7041,77.1025,24,1154
896,2020-04-13,Goa,0,0,5,15.2993,74.124,0,7
897,2020-04-13,Gujarat,0,0,44,22.2587,71.1924,25,516
898,2020-04-13,Haryana,0,0,29,29.0588,76.0856,3,185
899,2020-04-13,Himachal Pradesh,0,0,13,31.1048,77.1734,1,32
900,2020-04-13,Jammu and Kashmir,0,0,6,33.7782,76.5762,4,245
901,2020-04-13,Jharkhand,0,0,0,23.6102,85.2799,2,19
902,2020-04-13,Karnataka,0,0,57,15.3173,75.7139,6,232
903,2020-04-13,Kerala,0,0,179,10.8505,76.2711,2,376
904,2020-04-13,Ladakh,0,0,10,34.2996,78.2932,0,15
905,2020-04-13,Madhya Pradesh,0,0,0,22.9734,78.6569,36,564
906,2020-04-13,Maharashtra,0,0,217,19.7515,75.7139,149,1985
907,2020-04-13,Manipur,0,0,1,24.6637,93.9063,0,2
908,2020-04-13,Mizoram,0,0,0,23.1645,92.9376,0,1
909,2020-04-13,Odisha,0,0,12,20.9517,85.0985,1,54
910,2020-04-13,Puducherry,0,0,1,11.9416,79.8083,0,7
911,2020-04-13,Punjab,0,0,5,31.1471,75.3412,11,151
912,2020-04-13,Rajasthan,0,0,21,27.0238,74.2179,3,804
913,2020-04-13,Tamil Nadu,0,0,50,11.1271,78.6569,11,1043
914,2020-04-13,Telengana,0,0,43,18.1124,79.0193,9,504
915,2020-04-13,Tripura,0,0,0,23.9408,91.9882,0,2
916,2020-04-13,Uttar Pradesh,0,0,46,26.8467,80.9462,5,483
917,2020-04-13,Uttarakhand,0,0,5,30.0668,79.0193,0,35
918,2020-04-13,West Bengal,0,0,29,22.9868,87.855,7,152
919,2020-04-14,Andaman and Nicobar Islands,0,0,10,11.7401,92.6586,0,11
920,2020-04-14,Andhra Pradesh,0,0,14,15.9129,79.74,9,473
921,2020-04-14,Arunachal Pradesh,0,0,0,28.218000000000004,94.7278,0,1
922,2020-04-14,Assam,0,0,0,26.2006,92.9376,1,21
923,2020-04-14,Bihar,0,0,26,25.0961,85.3131,1,66
924,2020-04-14,Chandigarh,0,0,7,30.7333,76.7794,0,21
925,2020-04-14,Chhattisgarh,0,0,10,21.2787,81.8661,0,31
926,2020-04-14,Delhi,0,0,30,28.7041,77.1025,28,1510
927,2020-04-14,Goa,0,0,5,15.2993,74.124,0,7
928,2020-04-14,Gujarat,0,0,55,22.2587,71.1924,26,617
929,2020-04-14,Haryana,0,0,34,29.0588,76.0856,3,199
930,2020-04-13,Meghalaya,0,0,0,25.467,91.3662,0,1
931,2020-04-14,Himachal Pradesh,0,0,13,31.1048,77.1734,1,32
932,2020-04-14,Jammu and Kashmir,0,0,16,33.7782,76.5762,4,270
933,2020-04-14,Jharkhand,0,0,0,23.6102,85.2799,2,24
934,2020-04-14,Karnataka,0,0,65,15.3173,75.7139,9,258
935,2020-04-14,Kerala,0,0,198,10.8505,76.2711,3,379
936,2020-04-14,Ladakh,0,0,10,34.2996,78.2932,0,15
937,2020-04-14,Madhya Pradesh,0,0,50,22.9734,78.6569,50,730
938,2020-04-14,Maharashtra,0,0,229,19.7515,75.7139,160,2337
939,2020-04-14,Manipur,0,0,1,24.6637,93.9063,0,2
940,2020-04-14,Meghalaya,0,0,0,25.467,91.3662,0,1
941,2020-04-14,Mizoram,0,0,0,23.1645,92.9376,0,1
942,2020-04-14,Odisha,0,0,18,20.9517,85.0985,1,55
943,2020-04-14,Puducherry,0,0,1,11.9416,79.8083,0,7
944,2020-04-14,Punjab,0,0,14,31.1471,75.3412,12,176
945,2020-04-14,Rajasthan,0,0,133,27.0238,74.2179,3,879
946,2020-04-14,Tamil Nadu,0,0,58,11.1271,78.6569,11,1173
947,2020-04-14,Telengana,0,0,100,18.1124,79.0193,17,624
948,2020-04-14,Tripura,0,0,0,23.9408,91.9882,0,2
949,2020-04-14,Uttar Pradesh,0,0,49,26.8467,80.9462,5,657
950,2020-04-14,Uttarakhand,0,0,7,30.0668,79.0193,0,35
951,2020-04-14,West Bengal,0,0,36,22.9868,87.855,7,190
952,2020-04-15,Andaman and Nicobar Islands,0,0,10,11.7401,92.6586,0,11
953,2020-04-15,Andhra Pradesh,0,0,16,15.9129,79.74,9,483
954,2020-04-15,Arunachal Pradesh,0,0,0,28.218000000000004,94.7278,0,1
955,2020-04-15,Assam,0,0,0,26.2006,92.9376,1,32
956,2020-04-15,Bihar,0,0,29,25.0961,85.3131,1,66
957,2020-04-15,Chandigarh,0,0,7,30.7333,76.7794,0,21
958,2020-04-15,Chhattisgarh,0,0,13,21.2787,81.8661,0,33
959,2020-04-15,Delhi,0,0,30,28.7041,77.1025,30,1561
960,2020-04-15,Goa,0,0,5,15.2993,74.124,0,7
961,2020-04-15,Gujarat,0,0,59,22.2587,71.1924,28,650
962,2020-04-15,Haryana,0,0,34,29.0588,76.0856,3,199
963,2020-04-15,Himachal Pradesh,0,0,13,31.1048,77.1734,1,33
964,2020-04-15,Jammu and Kashmir,0,0,30,33.7782,76.5762,4,278
965,2020-04-15,Jharkhand,0,0,0,23.6102,85.2799,2,27
966,2020-04-15,Karnataka,0,0,71,15.3173,75.7139,10,260
967,2020-04-15,Kerala,0,0,211,10.8505,76.2711,3,387
968,2020-04-15,Ladakh,0,0,10,34.2996,78.2932,0,17
969,2020-04-15,Madhya Pradesh,0,0,51,22.9734,78.6569,50,730
970,2020-04-15,Maharashtra,0,0,259,19.7515,75.7139,178,2687
971,2020-04-15,Manipur,0,0,1,24.6637,93.9063,0,2
972,2020-04-15,Meghalaya,0,0,0,25.467,91.3662,0,1
973,2020-04-15,Mizoram,0,0,0,23.1645,92.9376,0,1
974,2020-04-15,Odisha,0,0,18,20.9517,85.0985,1,60
975,2020-04-15,Puducherry,0,0,1,11.9416,79.8083,0,7
976,2020-04-15,Punjab,0,0,14,31.1471,75.3412,12,176
977,2020-04-15,Rajasthan,0,0,147,27.0238,74.2179,3,969
978,2020-04-15,Tamil Nadu,0,0,81,11.1271,78.6569,12,1204
979,2020-04-15,Telengana,0,0,100,18.1124,79.0193,17,624
980,2020-04-15,Tripura,0,0,0,23.9408,91.9882,0,2
981,2020-04-15,Uttar Pradesh,0,0,50,26.8467,80.9462,5,660
982,2020-04-15,Uttarakhand,0,0,9,30.0668,79.0193,0,37
983,2020-04-15,West Bengal,0,0,37,22.9868,87.855,7,213
984,2020-04-16,Andaman and Nicobar Islands,0,0,10,11.7401,92.6586,0,11
985,2020-04-16,Andhra Pradesh,0,0,20,15.9129,79.74,14,525
986,2020-04-16,Arunachal Pradesh,0,0,0,28.218000000000004,94.7278,0,1
987,2020-04-16,Assam,0,0,0,26.2006,92.9376,1,33
988,2020-04-16,Bihar,0,0,29,25.0961,85.3131,1,70
989,2020-04-16,Chandigarh,0,0,7,30.7333,76.7794,0,21
990,2020-04-16,Chhattisgarh,0,0,17,21.2787,81.8661,0,33
991,2020-04-16,Delhi,0,0,40,28.7041,77.1025,32,1578
992,2020-04-16,Goa,0,0,5,15.2993,74.124,0,7
993,2020-04-16,Gujarat,0,0,64,22.2587,71.1924,33,766
994,2020-04-16,Haryana,0,0,43,29.0588,76.0856,3,205
995,2020-04-16,Himachal Pradesh,0,0,16,31.1048,77.1734,1,35
996,2020-04-16,Jammu and Kashmir,0,0,36,33.7782,76.5762,4,300
997,2020-04-16,Jharkhand,0,0,0,23.6102,85.2799,2,28
998,2020-04-16,Karnataka,0,0,80,15.3173,75.7139,12,279
999,2020-04-16,Kerala,0,0,218,10.8505,76.2711,3,388
1000,2020-04-16,Ladakh,0,0,10,34.2996,78.2932,0,17
1001,2020-04-16,Madhya Pradesh,0,0,64,22.9734,78.6569,53,987
1002,2020-04-16,Maharashtra,0,0,295,19.7515,75.7139,187,2916
1003,2020-04-16,Manipur,0,0,1,24.6637,93.9063,0,2
1004,2020-04-16,Meghalaya,0,0,0,25.467,91.3662,1,7
1005,2020-04-16,Mizoram,0,0,0,23.1645,92.9376,0,1
1006,2020-04-16,Odisha,0,0,18,20.9517,85.0985,1,60
1007,2020-04-16,Puducherry,0,0,1,11.9416,79.8083,0,7
1008,2020-04-16,Punjab,0,0,27,31.1471,75.3412,13,186
1009,2020-04-16,Rajasthan,0,0,147,27.0238,74.2179,3,1023
1010,2020-04-16,Tamil Nadu,0,0,118,11.1271,78.6569,14,1242
1011,2020-04-16,Telengana,0,0,120,18.1124,79.0193,18,647
1012,2020-04-16,Tripura,0,0,1,23.9408,91.9882,0,2
1013,2020-04-16,Uttar Pradesh,0,0,51,26.8467,80.9462,11,735
1014,2020-04-16,Uttarakhand,0,0,9,30.0668,79.0193,0,37
1015,2020-04-16,West Bengal,0,0,42,22.9868,87.855,7,231
1016,2020-04-17,Andaman and Nicobar Islands,0,0,10,11.7401,92.6586,0,11
1017,2020-04-17,Andhra Pradesh,0,0,36,15.9129,79.74,14,572
1018,2020-04-17,Arunachal Pradesh,0,0,0,28.218000000000004,94.7278,0,1
1019,2020-04-17,Assam,0,0,5,26.2006,92.9376,1,35
1020,2020-04-17,Bihar,0,0,37,25.0961,85.3131,1,83
1021,2020-04-17,Chandigarh,0,0,9,30.7333,76.7794,0,21
1022,2020-04-17,Chhattisgarh,0,0,23,21.2787,81.8661,0,36
1023,2020-04-17,Delhi,0,0,51,28.7041,77.1025,38,1640
1024,2020-04-17,Goa,0,0,6,15.2993,74.124,0,7
1025,2020-04-17,Gujarat,0,0,74,22.2587,71.1924,38,1021
1026,2020-04-17,Haryana,0,0,43,29.0588,76.0856,3,205
1027,2020-04-17,Himachal Pradesh,0,0,16,31.1048,77.1734,1,35
1028,2020-04-17,Jammu and Kashmir,0,0,38,33.7782,76.5762,4,314
1029,2020-04-17,Jharkhand,0,0,0,23.6102,85.2799,2,29
1030,2020-04-17,Karnataka,0,0,82,15.3173,75.7139,13,353
1031,2020-04-17,Kerala,0,0,245,10.8505,76.2711,3,395
1032,2020-04-17,Ladakh,0,0,14,34.2996,78.2932,0,18
1033,2020-04-17,Madhya Pradesh,0,0,65,22.9734,78.6569,57,1308
1034,2020-04-17,Maharashtra,0,0,300,19.7515,75.7139,194,3205
1035,2020-04-17,Manipur,0,0,1,24.6637,93.9063,0,2
1036,2020-04-17,Meghalaya,0,0,0,25.467,91.3662,1,9
1037,2020-04-17,Mizoram,0,0,0,23.1645,92.9376,0,1
1038,2020-04-17,Odisha,0,0,19,20.9517,85.0985,1,60
1039,2020-04-17,Puducherry,0,0,1,11.9416,79.8083,0,7
1040,2020-04-17,Punjab,0,0,27,31.1471,75.3412,13,186
1041,2020-04-17,Rajasthan,0,0,164,27.0238,74.2179,11,1131
1042,2020-04-17,Tamil Nadu,0,0,180,11.1271,78.6569,15,1267
1043,2020-04-17,Telengana,0,0,186,18.1124,79.0193,18,743
1044,2020-04-17,Tripura,0,0,1,23.9408,91.9882,0,2
1045,2020-04-17,Uttar Pradesh,0,0,74,26.8467,80.9462,14,846
1046,2020-04-17,Uttarakhand,0,0,9,30.0668,79.0193,0,37
1047,2020-04-17,West Bengal,0,0,51,22.9868,87.855,10,255
1048,2020-04-18,Andaman and Nicobar Islands,0,0,11,11.7401,92.6586,0,12
1049,2020-04-18,Andhra Pradesh,0,0,36,15.9129,79.74,14,572
1050,2020-04-18,Arunachal Pradesh,0,0,0,28.218000000000004,94.7278,0,1
1051,2020-04-18,Assam,0,0,5,26.2006,92.9376,1,35
1052,2020-04-18,Bihar,0,0,37,25.0961,85.3131,2,83
1053,2020-04-18,Chandigarh,0,0,9,30.7333,76.7794,0,21
1054,2020-04-18,Chhattisgarh,0,0,24,21.2787,81.8661,0,36
1055,2020-04-18,Delhi,0,0,72,28.7041,77.1025,42,1707
1056,2020-04-18,Goa,0,0,6,15.2993,74.124,0,7
1057,2020-04-18,Gujarat,0,0,86,22.2587,71.1924,41,1099
1058,2020-04-18,Haryana,0,0,43,29.0588,76.0856,3,225
1059,2020-04-18,Himachal Pradesh,0,0,16,31.1048,77.1734,1,36
1060,2020-04-18,Jammu and Kashmir,0,0,42,33.7782,76.5762,5,328
1061,2020-04-18,Jharkhand,0,0,0,23.6102,85.2799,2,33
1062,2020-04-18,Karnataka,0,0,89,15.3173,75.7139,13,359
1063,2020-04-18,Kerala,0,0,255,10.8505,76.2711,3,396
1064,2020-04-18,Ladakh,0,0,14,34.2996,78.2932,0,18
1065,2020-04-18,Madhya Pradesh,0,0,69,22.9734,78.6569,69,1310
1066,2020-04-18,Maharashtra,0,0,331,19.7515,75.7139,201,3323
1067,2020-04-18,Manipur,0,0,1,24.6637,93.9063,0,2
1068,2020-04-18,Meghalaya,0,0,0,25.467,91.3662,1,9
1069,2020-04-18,Mizoram,0,0,0,23.1645,92.9376,0,1
1070,2020-04-18,Odisha,0,0,19,20.9517,85.0985,1,60
1071,2020-04-18,Puducherry,0,0,1,11.9416,79.8083,0,7
1072,2020-04-18,Punjab,0,0,27,31.1471,75.3412,13,202
1073,2020-04-18,Rajasthan,0,0,183,27.0238,74.2179,11,1229
1074,2020-04-18,Tamil Nadu,0,0,283,11.1271,78.6569,15,1323
1075,2020-04-18,Telengana,0,0,186,18.1124,79.0193,18,766
1076,2020-04-18,Tripura,0,0,1,23.9408,91.9882,0,2
1077,2020-04-18,Uttar Pradesh,0,0,82,26.8467,80.9462,14,849
1078,2020-04-18,Uttarakhand,0,0,9,30.0668,79.0193,0,40
1079,2020-04-18,West Bengal,0,0,55,22.9868,87.855,10,287
1080,2020-04-19,Andaman and Nicobar Islands,0,0,11,11.7401,92.6586,0,14
1081,2020-04-19,Andhra Pradesh,0,0,42,15.9129,79.74,15,603
1082,2020-04-19,Arunachal Pradesh,0,0,0,28.218000000000004,94.7278,0,1
1083,2020-04-19,Assam,0,0,12,26.2006,92.9376,1,35
1084,2020-04-19,Bihar,0,0,37,25.0961,85.3131,2,86
1085,2020-04-19,Chandigarh,0,0,10,30.7333,76.7794,0,23
1086,2020-04-19,Chhattisgarh,0,0,24,21.2787,81.8661,0,36
1087,2020-04-19,Delhi,0,0,72,28.7041,77.1025,42,1893
1088,2020-04-19,Goa,0,0,6,15.2993,74.124,0,7
1089,2020-04-19,Gujarat,0,0,93,22.2587,71.1924,53,1376
1090,2020-04-19,Haryana,0,0,43,29.0588,76.0856,3,225
1091,2020-04-19,Himachal Pradesh,0,0,16,31.1048,77.1734,1,39
1092,2020-04-19,Jammu and Kashmir,0,0,51,33.7782,76.5762,5,341
1093,2020-04-19,Jharkhand,0,0,0,23.6102,85.2799,2,34
1094,2020-04-19,Karnataka,0,0,104,15.3173,75.7139,14,384
1095,2020-04-19,Kerala,0,0,257,10.8505,76.2711,3,400
1096,2020-04-19,Ladakh,0,0,14,34.2996,78.2932,0,18
1097,2020-04-19,Madhya Pradesh,0,0,127,22.9734,78.6569,70,1407
1098,2020-04-19,Maharashtra,0,0,365,19.7515,75.7139,211,3651
1099,2020-04-19,Manipur,0,0,1,24.6637,93.9063,0,2
1100,2020-04-19,Meghalaya,0,0,0,25.467,91.3662,1,11
1101,2020-04-19,Mizoram,0,0,0,23.1645,92.9376,0,1
1102,2020-04-19,Odisha,0,0,24,20.9517,85.0985,1,61
1103,2020-04-19,Puducherry,0,0,3,11.9416,79.8083,0,7
1104,2020-04-19,Punjab,0,0,27,31.1471,75.3412,13,202
1105,2020-04-19,Rajasthan,0,0,183,27.0238,74.2179,11,1351
1106,2020-04-19,Tamil Nadu,0,0,365,11.1271,78.6569,15,1372
1107,2020-04-19,Telengana,0,0,186,18.1124,79.0193,18,809
1108,2020-04-19,Tripura,0,0,1,23.9408,91.9882,0,2
1109,2020-04-19,Uttar Pradesh,0,0,86,26.8467,80.9462,14,969
1110,2020-04-19,Uttarakhand,0,0,9,30.0668,79.0193,0,42
1111,2020-04-19,West Bengal,0,0,62,22.9868,87.855,12,310
1112,2020-04-20,Andaman and Nicobar Islands,0,0,11,11.7401,92.6586,0,15
1113,2020-04-20,Andhra Pradesh,0,0,42,15.9129,79.74,15,646
1114,2020-04-20,Arunachal Pradesh,0,0,0,28.218000000000004,94.7278,0,1
1115,2020-04-20,Assam,0,0,17,26.2006,92.9376,1,35
1116,2020-04-20,Bihar,0,0,42,25.0961,85.3131,2,93
1117,2020-04-20,Chandigarh,0,0,13,30.7333,76.7794,0,26
1118,2020-04-20,Chhattisgarh,0,0,25,21.2787,81.8661,0,36
1119,2020-04-20,Delhi,0,0,72,28.7041,77.1025,45,2003
1120,2020-04-20,Goa,0,0,7,15.2993,74.124,0,7
1121,2020-04-20,Gujarat,0,0,105,22.2587,71.1924,63,1743
1122,2020-04-20,Haryana,0,0,87,29.0588,76.0856,3,233
1123,2020-04-20,Himachal Pradesh,0,0,16,31.1048,77.1734,1,39
1124,2020-04-20,Jammu and Kashmir,0,0,56,33.7782,76.5762,5,350
1125,2020-04-20,Jharkhand,0,0,0,23.6102,85.2799,2,42
1126,2020-04-20,Karnataka,0,0,111,15.3173,75.7139,16,390
1127,2020-04-20,Kerala,0,0,270,10.8505,76.2711,3,402
1128,2020-04-20,Ladakh,0,0,14,34.2996,78.2932,0,18
1129,2020-04-20,Madhya Pradesh,0,0,127,22.9734,78.6569,70,1407
1130,2020-04-20,Maharashtra,0,0,507,19.7515,75.7139,223,4203
1131,2020-04-20,Manipur,0,0,1,24.6637,93.9063,0,2
1132,2020-04-20,Meghalaya,0,0,0,25.467,91.3662,1,11
1133,2020-04-20,Mizoram,0,0,0,23.1645,92.9376,0,1
1134,2020-04-20,Odisha,0,0,24,20.9517,85.0985,1,68
1135,2020-04-20,Puducherry,0,0,3,11.9416,79.8083,0,7
1136,2020-04-20,Punjab,0,0,31,31.1471,75.3412,16,219
1137,2020-04-20,Rajasthan,0,0,183,27.0238,74.2179,14,1478
1138,2020-04-20,Tamil Nadu,0,0,411,11.1271,78.6569,15,1477
1139,2020-04-20,Telengana,0,0,186,18.1124,79.0193,18,844
1140,2020-04-20,Tripura,0,0,1,23.9408,91.9882,0,2
1141,2020-04-20,Uttar Pradesh,0,0,108,26.8467,80.9462,17,1084
1142,2020-04-20,Uttarakhand,0,0,11,30.0668,79.0193,0,44
1143,2020-04-20,West Bengal,0,0,66,22.9868,87.855,12,339
